,proto,rate,sttl,sload,dload,smean,dmean,ct_flw_http_mthd,is_sm_ips_ports,attack_cat
50338,113,18.747367,62,81.01718447,8398.820312,83,136,3,0,0
50345,113,18.539859,62,75.90136422,8071.668945,82,115,2,0,0
50370,58,125000.0003,254,10000,0,100,0,0,0,0
50380,120,250000.0006,254,14142.13562,0,100,0,0,0,0
50405,78,22.257743,254,138.6747614,0,108,0,0,0,1
50414,0,166666.6608,254,11547.00515,0,100,0,0,0,0
50415,120,111111.1072,254,9428.090369,0,100,0,0,0,0
50441,119,111111.1072,254,9977.752853,0,112,0,0,0,8
50462,115,125000.0003,254,10000,0,100,0,0,0,0
50470,113,29.453959,62,100.3137996,12890.43848,81,133,1,0,0
50474,44,111111.1072,254,9428.090369,0,100,0,0,0,0
50495,119,250000.0006,254,22045.40769,0,243,0,0,0,8
50497,113,17.012487,254,84.12606217,2481.821533,98,44,0,0,8
50557,113,27.988468,62,98.25667916,12222.72852,81,133,1,0,0
50562,113,21.866854,62,82.43080372,11205.03613,82,135,1,0,0
50569,113,24.253595,62,91.71541731,11710.20606,82,147,2,0,0
50647,98,111111.1072,254,9428.090369,0,100,0,0,0,0
50654,78,0.861745,254,21.0050791,0,64,0,0,0,1
50757,119,142857.1409,254,18973.66596,0,315,0,0,0,8
50796,101,200000.0051,254,12649.11064,0,100,0,0,0,0
50798,113,10.434473,254,47.11129246,1522.205444,50,44,0,0,8
50800,86,125000.0003,254,9486.832981,0,90,0,0,0,0
50810,113,23.83877,62,86.30025427,13008.44043,82,144,1,0,0
50818,113,23.587785,62,89.3364236,10334.22461,80,133,3,0,0
50822,113,23.587785,62,89.3364236,10334.22461,80,133,3,0,0
50827,113,16.402206,62,74.08093454,9146.641602,79,169,2,0,0
50846,113,32.245766,62,105.8242158,14157.78809,82,133,2,0,0
50864,113,24.08123,254,92.55945091,3513.026611,84,44,1,0,1
50887,116,100000.0025,254,8944.27191,0,100,0,0,0,0
50963,94,500000.0013,254,20000,0,100,0,0,0,0
50965,113,19.156721,62,80.50921009,8474.032227,80,134,2,0,0
50991,16,125000.0003,254,10000,0,100,0,0,0,0
50999,78,0.941424,254,45.26078406,0,272,0,0,0,1
51016,52,111111.1072,254,9428.090369,0,100,0,0,0,0
51041,53,1000000.003,254,28284.27125,0,100,0,0,0,0
51045,119,125000.0003,254,11832.15957,0,140,0,0,0,8
51086,111,166666.6608,254,11547.00515,0,100,0,0,0,0
51089,99,125000.0003,254,10000,0,100,0,0,0,0
51090,119,111111.1072,254,10456.25784,0,123,0,0,0,8
51094,119,111111.1072,254,8993.824993,0,91,0,0,0,8
51111,74,125000.0003,254,10000,0,100,0,0,0,0
51137,113,27.923272,62,97.40654075,10910.65137,73,133,1,0,0
51149,113,23.410546,62,84.71096884,10241.49805,81,115,1,0,0
51156,113,26.622818,254,79.77731152,3883.799316,56,44,0,0,8
51157,54,166666.6608,254,11547.00515,0,100,0,0,0,0
51171,55,200000.0051,254,12649.11064,0,100,0,0,0,0
51178,78,1.121435,254,49.39881003,0,272,0,0,0,0
51207,72,1000000.003,254,28284.27125,0,100,0,0,0,0
51212,113,19.01232,62,75.91926543,8573.555664,80,119,1,0,0
51239,3,125000.0003,254,10000,0,100,0,0,0,0
51248,97,71428.57045,254,5451.081177,0,52,0,0,0,1
51260,113,58.76822,254,120.9843134,7020.843262,52,45,0,0,8
51266,119,200000.0051,254,40496.91346,0,1025,0,0,0,9
51268,113,65.728071,254,140.8584867,7852.313477,63,45,0,0,8
51291,32,125000.0003,254,8831.760866,0,78,0,0,0,0
51294,119,90909.0902,254,16448.26556,0,372,0,0,0,8
51337,120,500000.0013,254,20000,0,100,0,0,0,0
51384,119,333333.3215,254,21228.91085,0,169,0,0,0,8
51388,119,111111.1072,254,14360.43899,0,232,0,0,0,8
51407,113,74.154271,254,217.7594627,8858.963867,133,45,0,0,8
51410,120,333333.3215,254,16329.93129,0,100,0,0,0,0
51430,113,73.060773,254,118.5835141,12342.97266,45,51,0,0,1
51437,113,11.891634,254,98.63539631,1420.653809,170,45,1,0,1
51439,119,250000.0006,254,38052.59518,0,724,0,0,0,8
51454,120,1000000.003,254,28284.27125,0,100,0,0,0,0
51522,119,111111.1072,254,11155.46682,0,140,0,0,0,8
51526,77,31250.00008,254,4743.41649,0,90,0,0,0,0
51530,119,111111.1072,254,16653.32736,0,312,0,0,0,8
51599,113,80.559406,254,208.9317042,9624.164062,113,45,0,0,8
51618,113,28.802332,62,100.1498292,13459.16016,82,142,2,0,0
51621,119,500000.0013,254,31622.7766,0,250,0,0,0,8
51628,113,17.198477,62,72.60706333,8059.749512,81,124,1,0,0
51677,65,200000.0051,254,12649.11064,0,100,0,0,0,0
51710,113,53.501457,254,105.2470494,12566.42188,50,67,0,0,1
51712,120,166666.6608,254,11547.00515,0,100,0,0,0,0
51730,120,142857.1409,254,10690.44957,0,100,0,0,0,0
51765,120,166666.6608,254,11547.00515,0,100,0,0,0,0
51775,113,83.987502,62,119.5369116,20560.14063,46,66,0,0,1
51821,113,74.05469,254,174.049719,8847.067383,85,45,0,0,8
51871,113,76.581407,254,114.1448633,14948.69043,46,52,0,0,1
51876,113,23.909115,62,85.25474235,10479.74219,80,116,1,0,0
51877,4,333333.3215,254,15491.93287,0,90,0,0,0,0
51904,113,27.529453,254,130.1670501,3288.852051,128,45,1,0,9
51909,113,25.265285,62,92.52282235,13720.53613,80,165,1,0,0
51915,113,24.037807,254,79.09639528,2871.716553,54,45,0,0,8
51923,113,27.554237,62,97.22512334,14600.50391,81,161,2,0,0
51939,113,32.632439,62,104.9312554,14788.25391,80,138,1,0,0
51956,113,24.497301,62,91.10577215,12934.5752,80,160,1,0,0
51957,119,111111.1072,254,7601.169384,0,65,0,0,0,8
51969,119,111111.1072,254,10498.67687,0,124,0,0,0,8
51990,113,82.687911,254,211.9861434,9878.449219,113,45,0,0,8
52006,84,111111.1072,254,9428.090369,0,100,0,0,0,0
52036,130,125000.0003,254,10000,0,100,0,0,0,0
52084,89,111111.1072,254,9428.090369,0,100,0,0,0,0
52093,120,111111.1072,254,9428.090369,0,100,0,0,0,0
52105,113,66.294895,254,124.1435189,10451.19531,55,48,0,0,1
52122,68,111111.1072,254,9428.090369,0,100,0,0,0,0
52158,113,21.220212,254,63.83009101,3694.813232,45,53,0,0,1
52183,120,333333.3215,254,16329.93129,0,100,0,0,0,0
52189,113,42.496387,254,114.1879661,6199.472656,72,44,0,0,8
52194,119,52631.58129,254,8897.072327,0,188,0,0,0,8
52202,113,82.755427,254,170.5455172,9886.514648,73,45,0,0,8
52204,119,111111.1072,254,9475.113509,0,101,0,0,0,8
52225,113,84.400529,254,171.3151393,10083.04981,72,45,0,0,8
52245,113,26.56329,254,74.91773483,3875.115234,50,44,0,0,8
52284,113,64.05083,254,149.6971944,7651.938965,73,45,0,0,8
52285,56,111111.1072,254,9428.090369,0,100,0,0,0,0
52298,78,0.619032,254,17.80293055,0,64,0,0,0,1
52301,119,22.096811,254,77.75401919,1626.325317,57,46,0,0,1
52367,113,73.825801,254,137.0448219,8819.722656,53,45,0,0,8
52379,119,100000.0025,254,15874.50787,0,315,0,0,0,8
52412,113,69.453446,254,195.1384324,8297.37207,114,45,0,0,8
52419,113,10.736784,254,71.75377005,1566.307251,113,44,0,0,8
52454,113,15.435785,254,63.66518178,2251.808594,62,44,0,0,1
52469,119,31250.00008,254,10037.42995,0,403,0,0,0,8
52470,120,500000.0013,254,20000,0,100,0,0,0,0
52532,3,166666.6608,254,11547.00515,0,100,0,0,0,0
52550,93,1000000.003,254,28284.27125,0,100,0,0,0,0
52586,113,37.785944,254,105.1842413,4514.160645,61,45,0,0,8
52599,113,23.236864,254,62.87579211,5601.633301,46,65,0,0,1
52649,113,15.097705,254,76.37435748,2202.48877,91,44,0,0,8
52672,120,142857.1409,254,10690.44957,0,100,0,0,0,0
52686,119,100000.0025,254,15874.50787,0,315,0,0,0,8
52735,113,82.636431,254,157.6611527,9872.298828,63,45,0,0,1
52776,78,1.146183,254,31.46906614,0,108,0,0,0,1
52826,113,33.66769,254,98.19585917,4022.166748,60,45,0,0,8
52833,113,10.635749,254,76.29471025,1551.568115,129,44,1,0,9
52841,120,250000.0006,254,14142.13562,0,100,0,0,0,0
52849,113,87.472739,254,152.2698507,10450.07617,55,45,0,0,8
52861,119,250000.0006,254,10677.07825,0,57,0,0,0,8
52955,113,89.3331,254,133.1934756,118844.5547,47,404,0,0,1
52963,119,333333.3215,254,13759.84477,0,71,0,0,0,8
52971,120,1000000.003,254,28284.27125,0,100,0,0,0,0
52986,113,47.332647,254,172.4457116,5654.67334,131,45,1,0,9
53010,119,111111.1072,254,14173.52744,0,226,0,0,0,8
53011,119,142857.1409,254,13266.49916,0,154,0,0,0,8
53031,113,18.895607,254,66.00836683,2756.535645,54,44,0,0,8
53035,113,61.771865,254,196.4981811,7379.678711,130,45,1,0,9
53050,113,30.848683,62,102.2362938,16084.86621,80,158,1,0,0
53058,78,32.788405,254,108.6454149,0,45,0,0,0,0
53078,119,1000000.003,254,20976.17696,0,55,0,0,0,8
53122,119,250000.0006,254,20396.07805,0,208,0,0,0,8
53130,113,81.260296,254,167.5814984,9707.896484,72,45,0,0,8
53149,119,111111.1072,254,10666.66658,0,128,0,0,0,8
53184,119,111111.1072,254,10284.83233,0,119,0,0,0,8
53209,113,14.202801,254,78.28745921,2071.937988,102,44,0,0,8
53229,113,22.880185,254,112.0948651,3337.815186,130,44,1,0,9
53234,97,1000000.003,254,17663.52173,0,39,0,0,0,1
53257,113,25.757175,254,112.236249,3077.123779,102,45,0,0,8
53288,119,142857.1409,254,8071.112439,0,57,0,0,0,8
53293,119,111111.1072,254,8110.349931,0,74,0,0,0,8
53297,119,250000.0006,254,12806.24847,0,82,0,0,0,8
53325,30,333333.3215,254,15491.93287,0,90,0,0,0,0
53330,119,111111.1072,254,11547.00515,0,150,0,0,0,8
53345,45,111111.1072,254,8944.27191,0,90,0,0,0,0
53347,113,41.481322,254,98.19973269,6539.408691,55,48,0,0,1
53363,110,0,0,0,0,60,0,0,0,1
53365,113,7.720696,254,59.67079077,1126.313354,109,44,1,0,1
53403,113,76.231134,254,143.0044457,9107.079102,56,45,0,0,8
53433,87,111111.1072,254,9428.090369,0,100,0,0,0,0
53459,13,111111.1072,254,9428.090369,0,100,0,0,0,0
53468,32,125000.0003,254,8831.760866,0,78,0,0,0,1
53499,23,125000.0003,254,9486.832981,0,90,0,0,0,0
53588,113,16.262263,254,57.03027825,3780.497803,47,71,0,0,1
53613,113,23.069976,254,70.90174622,5967.433594,52,75,0,0,1
53651,66,111111.1072,254,9428.090369,0,100,0,0,0,0
53678,75,125000.0003,254,10000,0,100,0,0,0,0
53679,111,0,0,0,0,60,0,0,0,1
53697,113,24.464274,254,76.96503239,2922.665283,50,45,0,0,8
53732,113,42.520863,254,148.3918351,5079.825684,108,45,0,0,8
53747,38,333333.3215,254,16329.93129,0,100,0,0,0,0
53748,119,250000.0006,254,12489.996,0,78,0,0,0,8
53752,119,111111.1072,254,7659.416688,0,66,0,0,0,8
53771,20,142857.1409,254,10690.44957,0,100,0,0,0,0
53814,113,6.831649,62,60.67168588,996.617065,127,44,1,0,9
53830,78,1.61586,254,24.11865784,0,45,0,0,0,1
53854,90,333333.3215,254,16329.93129,0,100,0,0,0,0
53864,32,333333.3215,254,16329.93129,0,100,0,0,0,0
53904,113,24.977117,254,74.87741936,3643.720459,53,44,0,0,8
53923,97,12.841256,254,51.01465112,1403.977417,76,41,0,0,0
53949,119,111111.1072,254,12220.20163,0,168,0,0,0,8
53957,34,500000.0013,254,20000,0,100,0,0,0,0
53995,119,500000.0013,254,31749.01573,0,252,0,0,0,8
53999,119,125000.0003,254,16186.41406,0,262,0,0,0,8
54049,113,98.535113,254,223.8294639,376243.5625,156,859,1,0,1
54052,3,166666.6608,254,11547.00515,0,100,0,0,0,0
54054,119,100000.0025,254,8390.470785,0,88,0,0,0,8
54060,113,78.765379,254,174.3959217,9409.836914,80,45,0,0,8
54066,113,45.137615,62,125.8807293,19626.89648,83,132,1,0,0
54072,113,20.306873,254,72.56343871,2962.414307,61,44,0,0,8
54080,119,125000.0003,254,9380.83152,0,88,0,0,0,8
54101,119,333333.3215,254,12436.50498,0,58,0,0,0,8
54117,113,17.14733,254,88.51735021,2501.49292,108,44,0,0,8
54136,113,35.785255,254,84.59935739,8319.019531,47,71,0,0,1
54149,51,111111.1072,254,9428.090369,0,100,0,0,0,0
54151,113,24.2627,254,68.66969386,3699.348145,46,46,0,0,1
54207,119,111111.1072,254,9614.80317,0,104,0,0,0,8
54236,78,1.328414,254,33.87845743,0,108,0,0,0,1
54247,27,142857.1409,254,10690.44957,0,100,0,0,0,0
54309,83,111111.1072,254,9428.090369,0,100,0,0,0,0
54361,78,2.906889,254,50.11538444,0,108,0,0,0,1
54367,120,333333.3215,254,16329.93129,0,100,0,0,0,0
54382,22,125000.0003,254,10000,0,100,0,0,0,0
54384,120,200000.0051,254,12649.11064,0,100,0,0,0,0
54412,113,26.143576,62,89.58069915,13968.92578,81,141,3,0,0
54480,113,35.939679,254,78.19550881,7417.949707,46,55,0,0,1
54488,88,250000.0006,254,14142.13562,0,100,0,0,0,0
54527,120,333333.3215,254,16329.93129,0,100,0,0,0,0
54547,120,250000.0006,254,14142.13562,0,100,0,0,0,0
54559,76,125000.0003,254,10000,0,100,0,0,0,0
54622,120,1000000.003,254,28284.27125,0,100,0,0,0,0
54638,113,79.948408,254,197.7374561,9551.169922,102,45,0,0,8
54640,112,111111.1072,254,9428.090369,0,100,0,0,0,0
54663,120,1000000.003,254,28284.27125,0,100,0,0,0,0
54701,113,67.513739,254,155.7849141,8065.641602,75,45,0,0,8
54719,113,23.319232,62,90.23595101,10545.7793,82,137,1,0,0
54773,113,26.143576,62,89.58069915,13968.92578,81,141,3,0,0
54778,113,26.143576,62,89.58069915,13968.92578,81,141,3,0,0
54786,79,125000.0003,254,10000,0,100,0,0,0,0
54794,113,27.554237,62,97.22512334,14600.50391,81,161,2,0,0
54822,132,111111.1072,254,9428.090369,0,100,0,0,0,0
54823,119,333333.3215,254,16733.20053,0,105,0,0,0,8
54844,113,15.218493,254,80.55091073,2220.109619,101,44,1,0,1
54858,113,29.611411,62,100.7200153,15690.56445,81,161,1,0,0
54862,113,102.373797,254,72.62149034,952453.4375,46,1356,1,0,9
54875,120,125000.0003,254,10000,0,100,0,0,0,0
54892,78,32.788405,254,108.6454149,0,45,0,0,0,1
54897,120,200000.0051,254,12649.11064,0,100,0,0,0,0
54915,120,142857.1409,254,10690.44957,0,100,0,0,0,0
54964,119,166666.6608,254,16451.94991,0,203,0,0,0,8
54965,120,125000.0003,254,10000,0,100,0,0,0,0
54983,120,100000.0025,254,8944.27191,0,100,0,0,0,0
55004,120,333333.3215,254,16329.93129,0,100,0,0,0,0
55052,113,23.481799,62,89.13549092,11724.32422,80,152,2,0,0
55055,113,12.023825,62,60.83425549,6515.647461,81,143,1,0,0
55071,120,333333.3215,254,16329.93129,0,100,0,0,0,0
55102,60,111111.1072,254,9428.090369,0,100,0,0,0,0
55105,113,21.971914,62,86.76012527,9977.833984,81,138,2.449489743,0,0
55130,113,48.984711,254,143.3893846,5852.040039,87,45,0,0,8
55148,113,66.579372,254,180.7436786,7954.015625,102,45,1,0,9
55176,124,1000000.003,254,28284.27125,0,100,0,0,0,0
55184,113,71.532806,254,132.1857787,8545.786133,51,45,0,0,8
55208,113,84.194456,254,152.6598355,10058.43066,58,45,0,0,8
55213,119,111111.1072,254,11775.6807,0,156,0,0,0,8
55217,120,333333.3215,254,16329.93129,0,100,0,0,0,0
55221,118,333333.3215,254,16329.93129,0,100,0,0,0,0
55242,57,200000.0051,254,12649.11064,0,100,0,0,0,0
55272,125,125000.0003,254,10000,0,100,0,0,0,0
55275,119,250000.0006,254,18547.23699,0,172,0,0,0,8
55354,17,333333.3215,254,16329.93129,0,100,0,0,0,0
55363,18,166666.6608,254,11547.00515,0,100,0,0,0,0
55376,113,61.924982,62,157.3098927,23708.42188,95,112,1,0,1
55393,25,500000.0013,254,18973.66596,0,90,0,0,0,0
55395,120,111111.1072,254,9428.090369,0,100,0,0,0,0
55431,21,111111.1072,254,9428.090369,0,100,0,0,0,0
55436,113,38.849241,254,109.1781175,5667.418457,72,44,0,0,8
55460,113,19.30184,254,109.8405049,2305.926514,130,45,1,0,9
55473,129,1000000.003,254,26832.81573,0,90,0,0,0,0
55480,121,166666.6608,254,11547.00515,0,100,0,0,0,0
55484,120,333333.3215,254,16329.93129,0,100,0,0,0,0
55531,113,80.702003,62,117.1755119,19971.05469,46,66,0,0,1
55551,120,100000.0025,254,8944.27191,0,100,0,0,0,0
55619,120,142857.1409,254,10690.44957,0,100,0,0,0,0
55655,117,333333.3215,254,16329.93129,0,100,0,0,0,0
55673,120,111111.1072,254,9428.090369,0,100,0,0,0,0
55706,61,250000.0006,254,14142.13562,0,100,0,0,0,0
55713,120,125000.0003,254,10000,0,100,0,0,0,0
55752,14,333333.3215,254,16329.93129,0,100,0,0,0,0
55769,120,500000.0013,254,20000,0,100,0,0,0,0
55812,119,142857.1409,254,7250.615698,0,46,0,0,0,9
55820,113,31.67029,254,86.30673519,3783.543945,49,45,0,0,8
55825,63,125000.0003,254,10000,0,100,0,0,0,0
55834,47,125000.0003,254,10000,0,100,0,0,0,0
55897,114,333333.3215,254,16329.93129,0,100,0,0,0,0
55906,113,23.035383,254,68.81332311,6305.685547,54,72,0,0,1
55911,127,1000000.003,254,28284.27125,0,100,0,0,0,0
55929,102,111111.1072,254,9428.090369,0,100,0,0,0,0
55931,126,333333.3215,254,16329.93129,0,100,0,0,0,0
55961,120,1000000.003,254,28284.27125,0,100,0,0,0,0
55978,113,10.417196,254,55.04149269,1519.685181,69,44,0,0,8
56002,120,125000.0003,254,10000,0,100,0,0,0,0
56040,120,111111.1072,254,9428.090369,0,100,0,0,0,0
56052,73,2.099466,254,40.98258789,0,100,0,0,0,0
56068,120,250000.0006,254,14142.13562,0,100,0,0,0,0
56101,24,125000.0003,254,10000,0,100,0,0,0,0
56104,120,333333.3215,254,16329.93129,0,100,0,0,0,0
56121,78,111111.1072,254,9428.090369,0,100,0,0,0,0
56151,120,250000.0006,254,14142.13562,0,100,0,0,0,0
56190,120,333333.3215,254,16329.93129,0,100,0,0,0,0
56192,64,333333.3215,254,16329.93129,0,100,0,0,0,0
56194,120,111111.1072,254,9428.090369,0,100,0,0,0,0
56206,120,142857.1409,254,10690.44957,0,100,0,0,0,0
56223,119,1000000.003,254,36878.17783,0,170,0,0,0,8
56236,113,28.802332,62,100.1498292,13459.16016,82,142,2,0,0
56262,78,1.61586,254,24.11865784,0,45,0,0,0,0
56268,97,333333.3215,254,16329.93129,0,100,0,0,0,0
56284,28,125000.0003,254,10000,0,100,0,0,0,0
56301,119,76923.07779,254,12328.82801,0,247,0,0,0,8
56303,67,111111.1072,254,9428.090369,0,100,0,0,0,0
56366,120,333333.3215,254,16329.93129,0,100,0,0,0,0
56382,113,28.520852,254,88.50834453,3407.291016,57,45,0,0,8
56389,113,18.950042,254,76.56291135,2263.898193,64,45,0,0,8
56428,82,200000.0051,254,12649.11064,0,100,0,0,0,0
56430,120,111111.1072,254,9428.090369,0,100,0,0,0,0
56447,120,111111.1072,254,9428.090369,0,100,0,0,0,0
56469,39,111111.1072,254,9428.090369,0,100,0,0,0,0
56511,40,111111.1072,254,9428.090369,0,100,0,0,0,0
56521,1,125000.0003,254,10000,0,100,0,0,0,0
56541,120,166666.6608,254,11547.00515,0,100,0,0,0,0
56558,120,111111.1072,254,9428.090369,0,100,0,0,0,0
56569,69,111111.1072,254,9428.090369,0,100,0,0,0,0
56578,120,111111.1072,254,9428.090369,0,100,0,0,0,0
56593,120,125000.0003,254,10000,0,100,0,0,0,0
56600,92,0.27983,254,14.96207873,0,100,0,0,0,0
56617,119,111111.1072,254,8692.269669,0,85,0,0,0,8
56629,120,333333.3215,254,16329.93129,0,100,0,0,0,0
56631,120,166666.6608,254,11547.00515,0,100,0,0,0,0
56661,120,142857.1409,254,10690.44957,0,100,0,0,0,0
56670,120,250000.0006,254,14142.13562,0,100,0,0,0,0
56741,12,125000.0003,254,10000,0,100,0,0,0,0
56754,122,125000.0003,254,10000,0,100,0,0,0,0
56767,120,111111.1072,254,9428.090369,0,100,0,0,0,0
56775,120,166666.6608,254,11547.00515,0,100,0,0,0,0
56784,120,111111.1072,254,9428.090369,0,100,0,0,0,0
56818,120,111111.1072,254,9428.090369,0,100,0,0,0,0
56819,35,125000.0003,254,10000,0,100,0,0,0,0
56856,123,125000.0003,254,10000,0,100,0,0,0,0
56881,15,250000.0006,254,14142.13562,0,100,0,0,0,0
56905,120,333333.3215,254,16329.93129,0,100,0,0,0,0
56936,120,125000.0003,254,10000,0,100,0,0,0,0
56944,85,125000.0003,254,10000,0,100,0,0,0,0
56953,120,125000.0003,254,10000,0,100,0,0,0,0
57054,7,125000.0003,254,10000,0,100,0,0,0,0
57070,95,111111.1072,254,9428.090369,0,100,0,0,0,0
57082,120,250000.0006,254,14142.13562,0,100,0,0,0,0
57100,120,125000.0003,254,10000,0,100,0,0,0,0
57104,119,125000.0003,254,13416.40786,0,180,0,0,0,8
57107,62,125000.0003,254,10000,0,100,0,0,0,0
57125,70,125000.0003,254,10000,0,100,0,0,0,0
57193,113,1.102796,62,19.67679054,555.809448,81,147,1.414213562,0,0
57195,48,111111.1072,254,9428.090369,0,100,0,0,0,0
57222,2,166666.6608,254,11547.00515,0,100,0,0,0,0
57237,120,111111.1072,254,9428.090369,0,100,0,0,0,0
57248,120,500000.0013,254,20000,0,100,0,0,0,0
57291,120,200000.0051,254,12649.11064,0,100,0,0,0,0
57299,120,100000.0025,254,8944.27191,0,100,0,0,0,0
57313,120,333333.3215,254,16329.93129,0,100,0,0,0,0
57331,41,111111.1072,254,9428.090369,0,100,0,0,0,0
57365,113,34.044793,254,96.04097636,4067.218018,56,45,0,0,8
57367,113,77.444865,254,124.4547012,18003.6543,47,71,0,0,1
57379,120,1000000.003,254,28284.27125,0,100,0,0,0,0
57383,120,250000.0006,254,14142.13562,0,100,0,0,0,0
57391,113,23.710108,62,85.66010913,10352.58203,82,115,1,0,0
57395,119,23255.81395,254,5786.913858,0,180,0,0,0,8
57403,120,111111.1072,254,9428.090369,0,100,0,0,0,0
57412,120,200000.0051,254,12649.11064,0,100,0,0,0,0
57458,104,125000.0003,254,10000,0,100,0,0,0,0
57465,120,111111.1072,254,9428.090369,0,100,0,0,0,0
57479,105,111111.1072,254,9428.090369,0,100,0,0,0,0
57485,78,1.104367,254,49.02144232,0,272,0,0,0,0
57494,46,125000.0003,254,10000,0,100,0,0,0,0
57503,10,200000.0051,254,12649.11064,0,100,0,0,0,0
57540,113,23.985451,62,89.96095345,10508.44922,80,133,1,0,0
57543,120,111111.1072,254,9428.090369,0,100,0,0,0,0
57549,113,46.270844,62,125.3842064,22297.10352,80,146,2,0,0
57581,120,200000.0051,254,12649.11064,0,100,0,0,0,0
57605,26,111111.1072,254,9428.090369,0,100,0,0,0,0
57607,119,200000.0051,254,10733.12629,0,72,0,0,0,8
57608,113,24.026371,254,85.83756121,2870.350342,64,45,0,0,8
57610,107,125000.0003,254,10000,0,100,0,0,0,0
57619,113,34.41172,254,128.9486029,4111.053223,101,45,1,0,9
57662,119,100000.0025,254,9295.160031,0,108,0,0,0,8
57688,29,333333.3215,254,16329.93129,0,100,0,0,0,0
57691,5,111111.1072,254,9428.090369,0,100,0,0,0,0
57696,109,333333.3215,254,16329.93129,0,100,0,0,0,0
57703,113,67.6822,254,107.3079589,12345.2334,46,49,0,0,1
57706,119,66666.66835,254,6408.328019,0,77,0,0,0,8
57708,80,100000.0025,254,8944.27191,0,100,0,0,0,0
57740,49,200000.0051,254,12649.11064,0,100,0,0,0,0
57794,78,11.077834,254,118.6396486,0,159,0,0,0,1
57817,120,125000.0003,254,10000,0,100,0,0,0,0
57867,113,68.399141,254,128.4085353,8171.41748,50,45,0,0,8
57873,106,200000.0051,254,12649.11064,0,100,0,0,0,0
57894,81,111111.1072,254,9428.090369,0,100,0,0,0,0
57899,113,32.245766,62,105.8242158,14157.78809,82,133,2,0,0
57908,120,125000.0003,254,10000,0,100,0,0,0,0
57937,113,77.784694,254,153.9091656,9292.677734,63,45,0,0,8
57951,90,333333.3215,254,16329.93129,0,100,0,0,0,0
57960,120,111111.1072,254,9428.090369,0,100,0,0,0,0
57971,120,166666.6608,254,11547.00515,0,100,0,0,0,0
57974,113,69.504297,62,144.3355601,8303.446289,62,45,1,0,1
58007,113,85.6223,254,146.8127594,10229.01074,52,45,0,0,8
58026,120,125000.0003,254,10000,0,100,0,0,0,0
58053,120,125000.0003,254,10000,0,100,0,0,0,0
58086,120,125000.0003,254,10000,0,100,0,0,0,0
58091,113,46.229093,254,109.6899795,5522.835449,54,45,0,0,8
58165,78,33.379537,254,117.8383965,0,52,0,0,0,1
58180,78,22.257743,254,138.6747614,0,108,0,0,0,0
58184,119,58823.52838,254,6756.2608,0,97,0,0,0,8
58187,113,74.802232,254,71.85571752,663023.25,51,1340,1,0,9
58212,120,125000.0003,254,10000,0,100,0,0,0,0
58269,120,166666.6608,254,11547.00515,0,100,0,0,0,0
58328,113,18.982104,254,109.112672,2267.72876,131,45,1,0,9
58390,113,15.255142,254,62.4274012,1822.480957,53,45,0,0,8
58438,119,200000.0051,254,10733.12629,0,72,0,0,0,8
58463,120,250000.0006,254,14142.13562,0,100,0,0,0,0
58494,113,9.376025,254,55.09651511,1367.796631,76,44,0,0,8
58516,113,10.296035,254,47.61880189,1502.009888,52,44,0,0,8
